"studyID","pubyear","country","continent","continent2","marine","exprnc","species","family","order","class","class1","structure","structure2","process","agemin","agemax","agemaxcat","agerange","agerangecat","type","R","Rcat3","Rcat4","n","ncat","APE","APE0","logAPE","ACV","ACV0","logACV","ACVmod","ACVmod0","logACVmod","ACVused","ACVmodused","bothACVnAPEused","PA0","PA1","PAother","ASD","AAD","APE2","ACV2","AD","checkbias","biasmethod","biaspresent","checkrelage","typerelage"
"power_precision_2006",2006,"Norway","Europe","Eur/Asia","yes","yes","Blue Whiting","Gadidae","Gadiformes","Actinopteri","Actinopteri","otoliths","sagittae","whole",0,12,"10",12,"10-20","within",2,"2","2",176,"51-199",NA,NA,NA,2.21,2.31,0.837247524533702,2.21,2.31,0.837247524533702,"yes","yes","no",86.93,NA,"no",NA,NA,NA,NA,NA,"yes","agebiasplot, regression, and tests","yes","yes","other"
"power_precision_2006",2006,"Norway","Europe","Eur/Asia","yes","yes","Blue Whiting","Gadidae","Gadiformes","Actinopteri","Actinopteri","otoliths","sagittae","whole",0,12,"10",12,"10-20","within",2,"2","2",300,"200-399",NA,NA,NA,1.8,1.9,0.641853886172395,1.8,1.9,0.641853886172395,"yes","yes","no",90,NA,"no",NA,NA,NA,NA,NA,"yes","agebiasplot, regression, and tests","yes","yes","other"
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Bluehead Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","other",NA,"whole",NA,NA,NA,NA,NA,"between",2,"2","2",29,"1-50",NA,NA,NA,21.6,21.7,3.07731226054641,21.6,21.7,3.07731226054641,"yes","yes","no",41.4,65.5,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Flannelmouth Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","other",NA,"whole",NA,NA,NA,NA,NA,"between",2,"2","2",28,"1-50",NA,NA,NA,20.3,20.4,3.01553490085017,20.3,20.4,3.01553490085017,"yes","yes","no",32.1,64.3,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","White Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","other",NA,"whole",NA,NA,NA,NA,NA,"between",2,"2","2",33,"1-50",NA,NA,NA,16.2,16.3,2.79116510781272,16.2,16.3,2.79116510781272,"yes","yes","no",27.3,57.6,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Hybrid Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","other",NA,"whole",NA,NA,NA,NA,NA,"between",2,"2","2",66,"51-199",NA,NA,NA,20.5,20.6,3.02529107579554,20.5,20.6,3.02529107579554,"yes","yes","no",21.2,53,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Creek Chub","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","other",NA,"whole",NA,NA,NA,NA,NA,"between",2,"2","2",50,"51-199",NA,NA,NA,27.9,28,3.3322045101752,27.9,28,3.3322045101752,"yes","yes","no",42.9,81.6,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Roundtail Chub","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","other",NA,"whole",NA,NA,NA,NA,NA,"between",2,"2","2",50,"51-199",NA,NA,NA,23.9,24,3.17805383034795,23.9,24,3.17805383034795,"yes","yes","no",36,80,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Bluehead Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","finrays","pectoral","sectioned",NA,NA,NA,NA,NA,"between",2,"2","2",29,"1-50",NA,NA,NA,6.7,6.8,1.91692261218206,6.7,6.8,1.91692261218206,"yes","yes","no",72.4,89.7,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Flannelmouth Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","finrays","pectoral","sectioned",NA,NA,NA,NA,NA,"between",2,"2","2",28,"1-50",NA,NA,NA,4.4,4.5,1.50407739677627,4.4,4.5,1.50407739677627,"yes","yes","no",74.1,88.9,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","White Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","finrays","pectoral","sectioned",NA,NA,NA,NA,NA,"between",2,"2","2",33,"1-50",NA,NA,NA,3.7,3.8,1.33500106673234,3.7,3.8,1.33500106673234,"yes","yes","no",60.6,93.9,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Hybrid Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","finrays","pectoral","sectioned",NA,NA,NA,NA,NA,"between",2,"2","2",66,"51-199",NA,NA,NA,4.3,4.4,1.48160454092422,4.3,4.4,1.48160454092422,"yes","yes","no",75.8,89.4,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Creek Chub","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","finrays","pectoral","sectioned",NA,NA,NA,NA,NA,"between",2,"2","2",50,"51-199",NA,NA,NA,9.3,9.4,2.24070968927596,9.3,9.4,2.24070968927596,"yes","yes","no",74,98,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Roundtail Chub","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","finrays","pectoral","sectioned",NA,NA,NA,NA,NA,"between",2,"2","2",50,"51-199",NA,NA,NA,2.5,2.6,0.955511445027436,2.5,2.6,0.955511445027436,"yes","yes","no",92,96,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Bluehead Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","other",NA,"whole",NA,NA,NA,NA,NA,"between",2,"2","2",29,"1-50",NA,NA,NA,12.5,12.6,2.53369681395743,12.5,12.6,2.53369681395743,"yes","yes","no",69,93.1,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Flannelmouth Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","other",NA,"whole",NA,NA,NA,NA,NA,"between",2,"2","2",28,"1-50",NA,NA,NA,17.3,17.4,2.85647020622048,17.3,17.4,2.85647020622048,"yes","yes","no",25,64.3,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","White Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","other",NA,"whole",NA,NA,NA,NA,NA,"between",2,"2","2",33,"1-50",NA,NA,NA,13.1,13.2,2.58021682959233,13.1,13.2,2.58021682959233,"yes","yes","no",33.3,57.6,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Hybrid Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","other",NA,"whole",NA,NA,NA,NA,NA,"between",2,"2","2",66,"51-199",NA,NA,NA,14.9,15,2.70805020110221,14.9,15,2.70805020110221,"yes","yes","no",30.3,66.7,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Creek Chub","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","other",NA,"whole",NA,NA,NA,NA,NA,"between",2,"2","2",50,"51-199",NA,NA,NA,26.6,26.7,3.2846635654062,26.6,26.7,3.2846635654062,"yes","yes","no",46,72,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Roundtail Chub","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","other",NA,"whole",NA,NA,NA,NA,NA,"between",2,"2","2",50,"51-199",NA,NA,NA,22.9,23,3.13549421592915,22.9,23,3.13549421592915,"yes","yes","no",46,76,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Bluehead Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","otoliths","asterisci","whole",NA,NA,NA,NA,NA,"between",2,"2","2",29,"1-50",NA,NA,NA,5.5,5.6,1.7227665977411,5.5,5.6,1.7227665977411,"yes","yes","no",79.3,89.7,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Flannelmouth Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","otoliths","asterisci","whole",NA,NA,NA,NA,NA,"between",2,"2","2",28,"1-50",NA,NA,NA,6.5,6.6,1.88706964903238,6.5,6.6,1.88706964903238,"yes","yes","no",71.4,85.7,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","White Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","otoliths","asterisci","whole",NA,NA,NA,NA,NA,"between",2,"2","2",33,"1-50",NA,NA,NA,2.5,2.6,0.955511445027436,2.5,2.6,0.955511445027436,"yes","yes","no",78.8,96.9,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Hybrid Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","otoliths","asterisci","whole",NA,NA,NA,NA,NA,"between",2,"2","2",66,"51-199",NA,NA,NA,6.1,6.2,1.82454929205105,6.1,6.2,1.82454929205105,"yes","yes","no",66.2,87.7,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Creek Chub","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","otoliths","sagittae","whole",NA,NA,NA,NA,NA,"between",2,"2","2",50,"51-199",NA,NA,NA,9.5,9.6,2.26176309847379,9.5,9.6,2.26176309847379,"yes","yes","no",71.4,97.9,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Roundtail Chub","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","otoliths","sagittae","whole",NA,NA,NA,NA,NA,"between",2,"2","2",50,"51-199",NA,NA,NA,1.2,1.3,0.262364264467491,1.2,1.3,0.262364264467491,"yes","yes","no",95.9,95.9,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Bluehead Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","scales","pectoral","pressed",NA,NA,NA,NA,NA,"between",2,"2","2",29,"1-50",NA,NA,NA,15.5,15.6,2.74727091425549,15.5,15.6,2.74727091425549,"yes","yes","no",41.4,82.8,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Bluehead Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","scales","caudal","pressed",NA,NA,NA,NA,NA,"between",2,"2","2",29,"1-50",NA,NA,NA,30.2,30.3,3.41114771251532,30.2,30.3,3.41114771251532,"yes","yes","no",31,82.8,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Flannelmouth Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","scales","pectoral","pressed",NA,NA,NA,NA,NA,"between",2,"2","2",28,"1-50",NA,NA,NA,19.9,20,2.99573227355399,19.9,20,2.99573227355399,"yes","yes","no",32.1,71.4,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Flannelmouth Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","scales","caudal","pressed",NA,NA,NA,NA,NA,"between",2,"2","2",28,"1-50",NA,NA,NA,30,30.1,3.40452517175483,30,30.1,3.40452517175483,"yes","yes","no",32.1,71.4,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","White Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","scales","pectoral","pressed",NA,NA,NA,NA,NA,"between",2,"2","2",33,"1-50",NA,NA,NA,27.4,27.5,3.31418600467253,27.4,27.5,3.31418600467253,"yes","yes","no",15.2,42.4,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","White Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","scales","caudal","pressed",NA,NA,NA,NA,NA,"between",2,"2","2",33,"1-50",NA,NA,NA,33.4,33.5,3.51154543883102,33.4,33.5,3.51154543883102,"yes","yes","no",15.2,48.5,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Hybrid Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","scales","pectoral","pressed",NA,NA,NA,NA,NA,"between",2,"2","2",66,"51-199",NA,NA,NA,25.4,25.5,3.23867845216438,25.4,25.5,3.23867845216438,"yes","yes","no",19.7,48.5,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Hybrid Sucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","scales","caudal","pressed",NA,NA,NA,NA,NA,"between",2,"2","2",66,"51-199",NA,NA,NA,38.5,38.6,3.65325227647079,38.5,38.6,3.65325227647079,"yes","yes","no",15.2,45.5,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Creek Chub","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","scales","pectoral","pressed",NA,NA,NA,NA,NA,"between",2,"2","2",50,"51-199",NA,NA,NA,27.6,27.7,3.32143241319329,27.6,27.7,3.32143241319329,"yes","yes","no",36,74,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Creek Chub","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","scales","caudal","pressed",NA,NA,NA,NA,NA,"between",2,"2","2",50,"51-199",NA,NA,NA,33.5,33.6,3.51452606696916,33.5,33.6,3.51452606696916,"yes","yes","no",40,80,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Roundtail Chub","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","scales","pectoral","pressed",NA,NA,NA,NA,NA,"between",2,"2","2",50,"51-199",NA,NA,NA,22.9,23,3.13549421592915,22.9,23,3.13549421592915,"yes","yes","no",44,80,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"quist_precision_2007",2007,"USA","USA/Can","USA/Can","no","no","Roundtail Chub","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","scales","caudal","pressed",NA,NA,NA,NA,NA,"between",2,"2","2",50,"51-199",NA,NA,NA,28.8,28.9,3.36384159511839,28.8,28.9,3.36384159511839,"yes","yes","no",48,76,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"raitaniemi_reliability_1998",1998,"Finland","Europe","Eur/Asia","no","no","European Whitefish","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","scales",NA,"pressed",1,9,"0",8,"0-10","between",2,"2","2",150,"51-199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no",40,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"raitaniemi_reliability_1998",1998,"Finland","Europe","Eur/Asia","no","no","European Whitefish","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","otoliths","sagittae","cracked (then burnt)",1,19,"10",18,"10-20","between",2,"2","2",150,"51-199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no",30.6666666666667,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"raitaniemi_reliability_1998",1998,"Finland","Europe","Eur/Asia","no","no","European Whitefish","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","scales",NA,"pressed",1,9,"0",8,"0-10","between",2,"2","2",150,"51-199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no",25.3333333333333,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"raitaniemi_reliability_1998",1998,"Finland","Europe","Eur/Asia","no","no","European Whitefish","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","otoliths","sagittae","cracked (then burnt)",1,19,"10",18,"10-20","between",2,"2","2",150,"51-199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no",28.6666666666667,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"raitaniemi_reliability_1998",1998,"Finland","Europe","Eur/Asia","no","no","European Whitefish","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","scales",NA,"pressed",1,9,"0",8,"0-10","between",2,"2","2",150,"51-199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no",64.6666666666667,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"raitaniemi_reliability_1998",1998,"Finland","Europe","Eur/Asia","no","no","European Whitefish","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","otoliths","sagittae","cracked (then burnt)",1,19,"10",18,"10-20","between",2,"2","2",150,"51-199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no",16.6666666666667,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"ramirez_age_2011",2011,"Mexico","SCAmer","other","yes","no","Indio-Pacific Sailfish","Istiophoridae","Pristiophoriformes","Elasmobranchii","Elasmobranchii","spines","dorsal","sectioned",1,7,"0",6,"0-10","between",2,"2","2",480,"400+",5.7,5.8,1.75785791755237,8.1,8.2,2.10413415427021,8.1,8.2,2.10413415427021,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"ribot-carballal_age_2005",2005,"Mexico","SCAmer","other","yes","no","Shortfin Mako Shark","Lamnidae","Lamniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"whole (stained)",0,18,"10",18,"10-20","within",3,"3+","3",109,"51-199",NA,NA,NA,8.9,9,2.19722457733622,8.9,9,2.19722457733622,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"rien_accuracy_1994",1994,"USA","USA/Can","USA/Can","no","yes","White Sturgeon","Acipenseridae","Acipenseriformes","Actinopteri","Actinopteri","finrays","pectoral","sectioned",2,104,"100",102,"100-110","both",4,"3+","4+",935,"400+",5.9,6,1.79175946922805,7.8,7.9,2.06686275947298,7.8,7.9,2.06686275947298,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,3.9,"no",NA,NA,"no",NA
"robillard_comparison_1996",1996,"USA","USA/Can","USA/Can","no","no","Yellow Perch","Percidae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","cracked (then ground)",3,12,"10",9,"0-10","within",2,"2","2",150,"51-199",0.81,0.91,-0.0943106794712413,1.14,1.24,0.215111379616945,1.14,1.24,0.215111379616945,"yes","yes","yes",88,100,"yes",NA,NA,NA,NA,0.81,"yes","agebiasplot","no","no",NA
"robillard_comparison_1996",1996,"USA","USA/Can","USA/Can","no","no","Yellow Perch","Percidae","Perciformes","Actinopteri","Actinopteri","scales",NA,"mounted",3,10,"10",7,"0-10","within",2,"2","2",140,"51-199",4.69,4.79,1.56653041142282,6.63,6.73,1.90657514365664,6.63,6.73,1.90657514365664,"yes","yes","yes",53.57,91.43,"yes",NA,NA,NA,NA,4.69,"yes","agebiasplot","no","no",NA
"robillard_comparison_1996",1996,"USA","USA/Can","USA/Can","no","no","Yellow Perch","Percidae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","cracked (then ground)",3,11,"10",8,"0-10","within",2,"2","2",150,"51-199",2.09,2.19,0.783901543828409,2.96,3.06,1.11841491596429,2.96,3.06,1.11841491596429,"yes","yes","yes",75.33,97.33,"yes",NA,NA,NA,NA,2.09,"yes","agebiasplot","no","no",NA
"robillard_comparison_1996",1996,"USA","USA/Can","USA/Can","no","no","Yellow Perch","Percidae","Perciformes","Actinopteri","Actinopteri","scales",NA,"mounted",4,11,"10",7,"0-10","within",2,"2","2",136,"51-199",8.24,8.34,2.12106321637066,11.65,11.75,2.46385324059017,11.65,11.75,2.46385324059017,"yes","yes","yes",25.74,77.21,"yes",NA,NA,NA,NA,8.24,"yes","agebiasplot","no","no",NA
"robillard_comparison_1996",1996,"USA","USA/Can","USA/Can","no","no","Yellow Perch","Percidae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","cracked (then ground)",3,12,"10",9,"0-10","within",2,"2","2",150,"51-199",1.35,1.45,0.371563556432483,1.91,2.01,0.698134722070984,1.91,2.01,0.698134722070984,"yes","yes","yes",80.67,99.33,"yes",NA,NA,NA,NA,1.35,"yes","agebiasplot","no","no",NA
"robillard_comparison_1996",1996,"USA","USA/Can","USA/Can","no","no","Yellow Perch","Percidae","Perciformes","Actinopteri","Actinopteri","scales",NA,"mounted",3,12,"10",9,"0-10","within",2,"2","2",134,"51-199",6.51,6.61,1.88858365386359,9.21,9.31,2.23108909128898,9.21,9.31,2.23108909128898,"yes","yes","yes",40.3,80.6,"yes",NA,NA,NA,NA,6.51,"yes","agebiasplot","no","no",NA
"robillard_comparison_1996",1996,"USA","USA/Can","USA/Can","no","no","Yellow Perch","Percidae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","cracked (then ground)",3,12,"10",9,"0-10","between",3,"3+","3",150,"51-199",2.76,2.86,1.05082162483176,3.63,3.73,1.31640823365572,3.63,3.73,1.31640823365572,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,2.1,"no",NA,NA,"no",NA
"robillard_comparison_1996",1996,"USA","USA/Can","USA/Can","no","no","Yellow Perch","Percidae","Perciformes","Actinopteri","Actinopteri","scales",NA,"mounted",3,12,"10",9,"0-10","between",3,"3+","3",138,"51-199",9.33,9.43,2.24389609664537,12.68,12.78,2.54788144894939,12.68,12.78,2.54788144894939,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,7.32,"no",NA,NA,"no",NA
"robinson_age_2010",2010,"USA","USA/Can","USA/Can","no","no","Central Mudminnow","Umbridae","Esociformes","Actinopteri","Actinopteri","scales",NA,"mounted",0,3,"0",3,"0-10","between",2,"2","2",63,"51-199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no",71,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"robinson_age_2010",2010,"USA","USA/Can","USA/Can","no","no","Central Mudminnow","Umbridae","Esociformes","Actinopteri","Actinopteri","otoliths","sagittae","ground",0,6,"0",6,"0-10","between",2,"2","2",68,"51-199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no",84,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"robinson_age_2010",2010,"USA","USA/Can","USA/Can","no","no","Central Mudminnow","Umbridae","Esociformes","Actinopteri","Actinopteri","scales",NA,"mounted",0,2,"0",2,"0-10","between",2,"2","2",61,"51-199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no",80,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"robinson_age_2010",2010,"USA","USA/Can","USA/Can","no","no","Central Mudminnow","Umbridae","Esociformes","Actinopteri","Actinopteri","otoliths","sagittae","ground",0,5,"0",5,"0-10","between",2,"2","2",61,"51-199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no",84,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"romine_age_2006",2006,"USA","USA/Can","USA/Can","yes","no","Sandbar Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",0,23,"20",23,"20-30","between",2,"2","2",187,"51-199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no",43.1,71.2,"yes",NA,NA,NA,NA,NA,"yes","symmetry test","no","no",NA
"ross_accuracy_2005",2005,"USA","USA/Can","USA/Can","no","yes","Black Crappie","Centrarchidae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","whole",1,5,"0",4,"0-10","between",4,"3+","4+",249,"200-399",NA,NA,NA,0.1556,0.2556,-1.36414155647876,0.1556,0.2556,-1.36414155647876,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","t-tests","no","yes","none"
"ross_accuracy_2005",2005,"USA","USA/Can","USA/Can","no","yes","White Crappie","Centrarchidae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","whole",1,5,"0",4,"0-10","between",4,"3+","4+",239,"200-399",NA,NA,NA,0.906,1.006,0.00598207167754747,0.906,1.006,0.00598207167754747,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","t-tests","no","yes","none"
"ross_accuracy_2005",2005,"USA","USA/Can","USA/Can","no","yes","Black Crappie","Centrarchidae","Perciformes","Actinopteri","Actinopteri","scales",NA,"mounted",1,5,"0",4,"0-10","between",4,"3+","4+",249,"200-399",NA,NA,NA,11.5301,11.6301,2.45359656494588,11.5301,11.6301,2.45359656494588,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","t-tests","yes","yes","none"
