"studyID","pubyear","pubyear5","country","continent","USA","marine","exprnc","species","family","order","class","class1","structure","structure2","process","process2","agemin","agemax","agemaxcat","agerange","agerangecat","type","R","Rcat3","Rcat4","n","ncat","nperage","APE","ACV","ACVmod","ACVused","ACVmodused","bothACVnAPEused","PA0","PA1","PAother","ASD","AAD","APE2","ACV2","AD","checkbias","bias_usedplot","bias_usedregression","bias_usedsymtest","bias_usedttest","bias_usedother","biasmethod","biaspresent","checkrelage","typerelage"
"mouine-oueslati_age_2015",2015,"2011-15","Tunisia","Africa","Other","yes","no","Black Seabream","Sparidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",NA,10,"10-19",NA,NA,"Within",2,"2","2",366,"200-399",NA,1.4,NA,1.97989898732233,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"mouine-oueslati_age_2015",2015,"2011-15","Tunisia","Africa","Other","yes","no","Black Seabream","Sparidae","Perciformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",NA,10,"10-19",NA,NA,"Within",2,"2","2",367,"200-399",NA,1.2,NA,1.69705627484771,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"murie_age_2005",2005,"2001-05","USA","N. America","USA","yes","yes","White Grunt","Haemulidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",0,18,"10-19",18,"10-20","Between",2,"2","2",2095,"400+",116.388888888889,NA,0.47,0.47,"yes","yes","no",98,NA,"no",NA,NA,NA,NA,0.33,"yes","no","no","no","no","yes","concordance correlation","no","no",NA
"murie_age_2005",2005,"2001-05","USA","N. America","USA","yes","yes","White Grunt","Haemulidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",0,18,"10-19",18,"10-20","Between",2,"2","2",1587,"400+",88.1666666666667,NA,0.42,0.42,"yes","yes","no",97.5,NA,"no",NA,NA,NA,NA,0.3,"yes","no","no","no","no","yes","concordance correlation","no","no",NA
"murie_age_2005",2005,"2001-05","USA","N. America","USA","yes","yes","White Grunt","Haemulidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",0,18,"10-19",18,"10-20","Between",2,"2","2",99,"5-199",5.5,NA,0.4,0.4,"yes","yes","no",96,NA,"no",NA,NA,NA,NA,0.28,"yes","no","no","no","no","yes","concordance correlation","no","no",NA
"murie_age_2009",2009,"2006-10","USA","N. America","USA","no","yes","Florida Gar","Lepisosteidae","Lepisosteiformes","Actinopteri","Actinopteri","Other","Branchiostegal rays","whole","Whole",0,19,"10-19",19,"10-20","Between",2,"2","2",100,"5-199",5.26315789473684,6.4,9,9,"yes","yes","yes",64,94,"yes",NA,NA,NA,NA,NA,"yes","no","no","no","no","yes","concordance correlation","no","no",NA
"murie_evaluation_2009",2009,"2006-10","USA","N. America","USA","yes","yes","Atlantic Goliath Grouper","Serranidae","Perciformes","Actinopteri","Actinopteri","Finrays","Dorsal","sectioned","Ground/
Sectioned",0,17,"10-19",17,"10-20","Between",2,"2","2",21,"1-49",1.23529411764706,3,4.24,4.24,"yes","yes","yes",67,89,"yes",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"murie_evaluation_2009",2009,"2006-10","USA","N. America","USA","yes","yes","Atlantic Goliath Grouper","Serranidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",0,18,"10-19",18,"10-20","Between",2,"2","2",21,"1-49",1.16666666666667,1.02,1.45,1.45,"yes","yes","yes",83,100,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"murie_variable_2009",2009,"2006-10","USA","N. America","USA","no","yes","Yellow Bullhead","Ictaluridae","Siluriformes","Actinopteri","Actinopteri","Spines","Pectoral","sectioned","Ground/
Sectioned",1,12,"10-19",11,"10-20","Within",2,"2","2",144,"5-199",13.0909090909091,NA,NA,NA,"no","no","no",69,92,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"murie_variable_2009",2009,"2006-10","USA","N. America","USA","no","yes","Yellow Bullhead","Ictaluridae","Siluriformes","Actinopteri","Actinopteri","Spines","Pectoral","sectioned","Ground/
Sectioned",1,12,"10-19",11,"10-20","Between",2,"2","2",75,"5-199",6.81818181818182,NA,NA,NA,"no","no","no",65,92,"yes",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"murie_variable_2009",2009,"2006-10","USA","N. America","USA","no","yes","Yellow Bullhead","Ictaluridae","Siluriformes","Actinopteri","Actinopteri","Spines","Pectoral","sectioned","Ground/
Sectioned",1,12,"10-19",11,"10-20","Both",3,"3+","3",75,"5-199",6.81818181818182,6.1,8.6,8.6,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"natanson_age_2015",2015,"2011-15","USA","N. America","USA","yes","no","White Shark","Lamnidae","Lamniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned","Ground/
Sectioned",0,32,"30+",32,"30-40","Between",2,"2","2",64,"5-199",2,8.8,NA,12.4450793488832,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","yes","no","no","agebiasplot, symmetry test","no","no",NA
"natanson_age_2015",2015,"2011-15","USA","N. America","USA","yes","no","White Shark","Lamnidae","Lamniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned","Ground/
Sectioned",0,32,"30+",32,"30-40","Within",2,"2","2",66,"5-199",2.0625,4,NA,5.65685424949238,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","yes","no","no","agebiasplot, symmetry test","no","no",NA
"natanson_age_2015",2015,"2011-15","USA","N. America","USA","yes","no","White Shark","Lamnidae","Lamniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned","Ground/
Sectioned",0,32,"30+",32,"30-40","Between",2,"2","2",64,"5-199",2,11.4,NA,16.1220346110533,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","yes","no","no","agebiasplot, symmetry test","yes","no",NA
"natanson_validated_2002",2002,"2001-05","USA","N. America","USA","yes","no","Porbeagle Shark","Lamnidae","Lamniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned","Ground/
Sectioned",0,20,"20-29",20,"20-30","Between",2,"2","2",100,"5-199",5,NA,15,15,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"natanson_validated_2014",2014,"2011-15","USA","N. America","USA","yes","no","Dusky Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned","Ground/
Sectioned",0,29,"20-29",29,"20-30","Between",2,"2","2",105,"5-199",3.62068965517241,NA,NA,NA,"no","no","no",66,89.5,"no",NA,NA,NA,NA,NA,"yes","yes","no","yes","no","no","agebiasplot, symmetry test","no","no",NA
"nazir_stock-specific_2020",2020,"2016-20","India","Asia","Other","no","no","Long-Whiskered Catfish","Bagridae","Siluriformes","Actinopteri","Actinopteri","Vertebrae",NA,"whole","Whole",1,9,"1-9",8,"0-10","Between",2,"2","2",251,"200-399",31.375,1.41,NA,1.99404112294606,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"nazir_stock-specific_2020",2020,"2016-20","India","Asia","Other","no","no","Long-Whiskered Catfish","Bagridae","Siluriformes","Actinopteri","Actinopteri","Otoliths","Lapillae","sectioned","Ground/
Sectioned",1,9,"1-9",8,"0-10","Between",2,"2","2",251,"200-399",31.375,1.88,NA,2.65872149726142,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"nazir_stock-specific_2020",2020,"2016-20","India","Asia","Other","no","no","Long-Whiskered Catfish","Bagridae","Siluriformes","Actinopteri","Actinopteri","Other",NA,"whole","Whole",1,9,"1-9",8,"0-10","Between",2,"2","2",251,"200-399",31.375,3.51,NA,4.96388960392956,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"nazir_stock-specific_2020",2020,"2016-20","India","Asia","Other","no","no","Long-Whiskered Catfish","Bagridae","Siluriformes","Actinopteri","Actinopteri","Otoliths","Lapillae","whole","Whole",1,9,"1-9",8,"0-10","Between",2,"2","2",251,"200-399",31.375,4.64,NA,6.56195092941116,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"nazir_stock-specific_2020",2020,"2016-20","India","Asia","Other","no","no","Long-Whiskered Catfish","Bagridae","Siluriformes","Actinopteri","Actinopteri","Spines","Pectoral","sectioned","Ground/
Sectioned",1,9,"1-9",8,"0-10","Between",2,"2","2",251,"200-399",31.375,6.87,NA,9.71564717350316,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"nazir_stock-specific_2020",2020,"2016-20","India","Asia","Other","no","no","Long-Whiskered Catfish","Bagridae","Siluriformes","Actinopteri","Actinopteri","Vertebrae",NA,"whole","Whole",1,9,"1-9",8,"0-10","Between",2,"2","2",155,"5-199",19.375,1.45,NA,2.05060966544099,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"nazir_stock-specific_2020",2020,"2016-20","India","Asia","Other","no","no","Long-Whiskered Catfish","Bagridae","Siluriformes","Actinopteri","Actinopteri","Otoliths","Lapillae","sectioned","Ground/
Sectioned",1,9,"1-9",8,"0-10","Between",2,"2","2",155,"5-199",19.375,1.92,NA,2.71529003975634,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"nazir_stock-specific_2020",2020,"2016-20","India","Asia","Other","no","no","Long-Whiskered Catfish","Bagridae","Siluriformes","Actinopteri","Actinopteri","Other",NA,"whole","Whole",1,9,"1-9",8,"0-10","Between",2,"2","2",155,"5-199",19.375,3.47,NA,4.90732106143464,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"nazir_stock-specific_2020",2020,"2016-20","India","Asia","Other","no","no","Long-Whiskered Catfish","Bagridae","Siluriformes","Actinopteri","Actinopteri","Otoliths","Lapillae","whole","Whole",1,9,"1-9",8,"0-10","Between",2,"2","2",155,"5-199",19.375,4.57,NA,6.46295598004505,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"nazir_stock-specific_2020",2020,"2016-20","India","Asia","Other","no","no","Long-Whiskered Catfish","Bagridae","Siluriformes","Actinopteri","Actinopteri","Spines","Pectoral","sectioned","Ground/
Sectioned",1,9,"1-9",8,"0-10","Between",2,"2","2",155,"5-199",19.375,7.18,NA,10.1540533778388,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"nazir_stock-specific_2020",2020,"2016-20","India","Asia","Other","no","no","Long-Whiskered Catfish","Bagridae","Siluriformes","Actinopteri","Actinopteri","Vertebrae",NA,"whole","Whole",1,9,"1-9",8,"0-10","Between",2,"2","2",151,"5-199",18.875,1.39,NA,1.9657568516986,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"nazir_stock-specific_2020",2020,"2016-20","India","Asia","Other","no","no","Long-Whiskered Catfish","Bagridae","Siluriformes","Actinopteri","Actinopteri","Otoliths","Lapillae","sectioned","Ground/
Sectioned",1,9,"1-9",8,"0-10","Between",2,"2","2",151,"5-199",18.875,1.94,NA,2.7435743110038,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"nazir_stock-specific_2020",2020,"2016-20","India","Asia","Other","no","no","Long-Whiskered Catfish","Bagridae","Siluriformes","Actinopteri","Actinopteri","Other",NA,"whole","Whole",1,9,"1-9",8,"0-10","Between",2,"2","2",151,"5-199",18.875,3.43,NA,4.85075251893972,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"nazir_stock-specific_2020",2020,"2016-20","India","Asia","Other","no","no","Long-Whiskered Catfish","Bagridae","Siluriformes","Actinopteri","Actinopteri","Otoliths","Lapillae","whole","Whole",1,9,"1-9",8,"0-10","Between",2,"2","2",151,"5-199",18.875,4.64,NA,6.56195092941116,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"nazir_stock-specific_2020",2020,"2016-20","India","Asia","Other","no","no","Long-Whiskered Catfish","Bagridae","Siluriformes","Actinopteri","Actinopteri","Spines","Pectoral","sectioned","Ground/
Sectioned",1,9,"1-9",8,"0-10","Between",2,"2","2",151,"5-199",18.875,6.92,NA,9.78635785162182,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"neer_age_2005",2005,"2001-05","USA","N. America","USA","yes","no","Bull Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned","Ground/
Sectioned",0,29,"20-29",29,"20-30","Between",2,"2","2",255,"200-399",8.79310344827586,3.4,NA,4.80832611206852,"no","yes","no",76.1,93.4,"yes",NA,NA,NA,NA,NA,"yes","no","no","yes","no","no","symmetry test","no","no",NA
"neer_life_2005",2005,"2001-05","USA","N. America","USA","yes","no","Cownose Ray","Myliobatidae","Myliobatiformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned (then stained)","Ground/
Sectioned",0,18,"10-19",18,"10-20","Within",2,"2","2",227,"200-399",12.6111111111111,3.81,NA,5.38815367264149,"no","yes","no",62.6,89.9,"yes",NA,NA,NA,NA,3.45,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"nepal_phenotypic_2020",2020,"2016-20","USA","N. America","USA","no","no","Blue Catfish","Ictaluridae","Siluriformes","Actinopteri","Actinopteri","Otoliths","Lapillae","sectioned (then ground)","Ground/
Sectioned",0,29,"20-29",29,"20-30","Between",2,"2","2",1726,"400+",59.5172413793103,NA,1.2,1.2,"yes","yes","no",87.6,98.6,"no",NA,NA,NA,NA,NA,"yes","yes","no","yes","no","no","agebiasplot, symmetry test","no","yes","other"
"neves_age_2015",2015,"2011-15","Portugal","Europe","Other","yes","no","Small Red Scorpionfish","Scorpaenidae","Scorpaeniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",1,7,"1-9",6,"0-10","Between",3,"3+","3",70,"5-199",11.6666666666667,5.267,6.842,6.842,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,3.95,"yes","yes","no","yes","no","no","agebiasplot, symmetry test","no","no",NA
"neves_age_2015",2015,"2011-15","Portugal","Europe","Other","yes","no","Small Red Scorpionfish","Scorpaenidae","Scorpaeniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",1,7,"1-9",6,"0-10","Within",2,"2","2",279,"200-399",46.5,2.477,NA,3.50300699399816,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"neves_modelling_2017",2017,"2016-20","Portugal","Europe","Other","yes","no","Black Seabream","Sparidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",2,17,"10-19",15,"10-20","Within",2,"2","2",604,"400+",40.2666666666667,1.89,2.67,2.67,"yes","yes","yes",75.6,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","yes","no","no","agebiasplot, symmetry test","no","no",NA
"neves_modelling_2017",2017,"2016-20","Portugal","Europe","Other","yes","no","Black Seabream","Sparidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",0,17,"10-19",17,"10-20","Between",2,"2","2",186,"5-199",10.9411764705882,2.14,3.03,3.03,"yes","yes","yes",77.3,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","yes","no","no","agebiasplot, symmetry test","no","no",NA
"newman_age_2002",2002,"2001-05","Australia","Australia","Other","yes","no","Pearl Perch","Glaucosomatidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,26,"20-29",25,"20-30","Within",3,"3+","3",256,"200-399",10.24,NA,8.8,8.8,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"nichols_development_2020",2020,"2016-20","USA","N. America","USA","yes","yes","Crimson Jobfish","Lutjanidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","ground (then cleared)","Ground/
Sectioned",1,44,"30+",43,"40-50","Between",2,"2","2",153,"5-199",3.55813953488372,5.48,7.76,7.76,"yes","yes","yes",53,72,"yes",NA,NA,NA,NA,NA,"yes","yes","no","yes","no","no","agebiasplot, symmetry test","yes","no",NA
"niewinski_comparison_1999",1999,"1996-2000","USA","N. America","USA","no","yes","Yellow Perch","Percidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","ground","Ground/
Sectioned",1,11,"10-19",10,"10-20","Between",2,"2","2",107,"5-199",10.7,NA,0.84,0.84,"yes","yes","no",96,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","yes","no","agebiasplot, t-tests","no","yes","none"
"niewinski_comparison_1999",1999,"1996-2000","USA","N. America","USA","no","yes","Yellow Perch","Percidae","Perciformes","Actinopteri","Actinopteri","Scales",NA,"pressed","Other",1,6,"1-9",5,"0-10","Between",2,"2","2",107,"5-199",21.4,NA,4.96,4.96,"yes","yes","no",83,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","yes","no","agebiasplot, t-tests","no","yes","none"
"niewinski_comparison_1999",1999,"1996-2000","USA","N. America","USA","no","yes","Yellow Perch","Percidae","Perciformes","Actinopteri","Actinopteri","Spines","Dorsal","ground","Ground/
Sectioned",1,10,"10-19",9,"0-10","Between",2,"2","2",107,"5-199",11.8888888888889,NA,6.36,6.36,"yes","yes","no",80,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","yes","no","agebiasplot, t-tests","no","yes","none"
"ochwadadoyle_reproduction_2014",2014,"2011-15","Australia","Australia","Other","no","no","Sand Whiting","Sillaginidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",0,11,"10-19",11,"10-20","Within",2,"2","2",175,"5-199",15.9090909090909,NA,1.11,1.11,"yes","yes","no",64,97,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"oele_precision_2015",2015,"2011-15","USA","N. America","USA","no","yes","Northern Pike","Esocidae","Esociformes","Actinopteri","Actinopteri","Other",NA,"whole","Whole",2,10,"10-19",8,"0-10","Between",3,"3+","3",190,"5-199",23.75,NA,12.37,12.37,"yes","yes","no",39,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"oele_precision_2015",2015,"2011-15","USA","N. America","USA","no","yes","Northern Pike","Esocidae","Esociformes","Actinopteri","Actinopteri","Finrays","Anal","sectioned","Ground/
Sectioned",2,10,"10-19",8,"0-10","Between",3,"3+","3",190,"5-199",23.75,NA,14.12,14.12,"yes","yes","no",33,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"oele_precision_2015",2015,"2011-15","USA","N. America","USA","no","yes","Northern Pike","Esocidae","Esociformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",2,10,"10-19",8,"0-10","Between",3,"3+","3",190,"5-199",23.75,NA,11.58,11.58,"yes","yes","no",36,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"oele_precision_2015",2015,"2011-15","USA","N. America","USA","no","yes","Northern Pike","Esocidae","Esociformes","Actinopteri","Actinopteri","Scales",NA,"pressed","Other",2,8,"1-9",6,"0-10","Between",3,"3+","3",190,"5-199",31.6666666666667,NA,18.63,18.63,"yes","yes","no",17,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"officer_sources_1996",1996,"1996-2000","Australia","Australia","Other","yes","yes","Gummy Shark","Triakidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"whole (stained)","Whole",NA,NA,NA,NA,NA,"Within",2,"2","2",144,"5-199",NA,8.6,NA,12.1622366364086,"no","yes","no",41,NA,"no",NA,NA,NA,NA,NA,"yes","no","no","no","yes","no","t-tests","no","no",NA
"officer_sources_1996",1996,"1996-2000","Australia","Australia","Other","yes","yes","Gummy Shark","Triakidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"whole (stained)","Whole",NA,NA,NA,NA,NA,"Within",2,"2","2",144,"5-199",NA,9,NA,12.7279220613579,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","no","no","yes","no","t-tests","yes","no",NA
"officer_sources_1996",1996,"1996-2000","Australia","Australia","Other","yes","yes","Gummy Shark","Triakidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"whole (stained)","Whole",NA,NA,NA,NA,NA,"Within",2,"2","2",144,"5-199",NA,8.1,NA,11.4551298552221,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","no","no","yes","no","t-tests","yes","no",NA
"officer_sources_1996",1996,"1996-2000","Australia","Australia","Other","yes","yes","Gummy Shark","Triakidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"whole (stained)","Whole",NA,NA,NA,NA,NA,"Within",2,"2","2",144,"5-199",NA,12.5,NA,17.6776695296637,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","no","no","yes","no","t-tests","no","no",NA
"officer_sources_1996",1996,"1996-2000","Australia","Australia","Other","yes","yes","School Shark","Triakidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"whole (stained)","Whole",NA,NA,NA,NA,NA,"Within",2,"2","2",144,"5-199",NA,5,NA,7.07106781186548,"no","yes","no",49,NA,"no",NA,NA,NA,NA,NA,"yes","no","no","no","yes","no","t-tests","no","no",NA
"officer_sources_1996",1996,"1996-2000","Australia","Australia","Other","yes","yes","School Shark","Triakidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"whole (stained)","Whole",NA,NA,NA,NA,NA,"Within",2,"2","2",144,"5-199",NA,6.1,NA,8.62670273047588,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","no","no","yes","no","t-tests","no","no",NA
"officer_sources_1996",1996,"1996-2000","Australia","Australia","Other","yes","yes","School Shark","Triakidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"whole (stained)","Whole",NA,NA,NA,NA,NA,"Within",2,"2","2",144,"5-199",NA,10.6,NA,14.9906637611548,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","no","no","yes","no","t-tests","yes","no",NA
"officer_sources_1996",1996,"1996-2000","Australia","Australia","Other","yes","yes","School Shark","Triakidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"whole (stained)","Whole",NA,NA,NA,NA,NA,"Within",2,"2","2",144,"5-199",NA,10.5,NA,14.8492424049175,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","no","no","yes","no","t-tests","yes","no",NA
"officer_sources_1996",1996,"1996-2000","Australia","Australia","Other","yes","yes","Gummy Shark","Triakidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"whole (xrayed)","Whole",NA,NA,NA,NA,NA,"Within",2,"2","2",72,"5-199",NA,6.6,NA,9.33380951166243,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","no","no","yes","no","t-tests","no","no",NA
"officer_sources_1996",1996,"1996-2000","Australia","Australia","Other","yes","yes","Gummy Shark","Triakidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"whole (xrayed)","Whole",NA,NA,NA,NA,NA,"Within",2,"2","2",72,"5-199",NA,7.2,NA,10.1823376490863,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","no","no","yes","no","t-tests","no","no",NA
"officer_sources_1996",1996,"1996-2000","Australia","Australia","Other","yes","yes","Gummy Shark","Triakidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"whole (xrayed)","Whole",NA,NA,NA,NA,NA,"Within",2,"2","2",72,"5-199",NA,8,NA,11.3137084989848,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","no","no","yes","no","t-tests","no","no",NA
"officer_sources_1996",1996,"1996-2000","Australia","Australia","Other","yes","yes","School Shark","Triakidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"whole (xrayed)","Whole",NA,NA,NA,NA,NA,"Within",2,"2","2",72,"5-199",NA,8.9,NA,12.5865007051205,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","no","no","yes","no","t-tests","no","no",NA
